,index,campaign,sample_ID,date_time,weight_g,T_C,RH,Area_m2,Patm,TIME_COL2,delta_time,raw_data,smooth_data,Work_on_smooth,gmin,raw_slope,d_gmin,Peaks
371,371,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 12:16,6.650975479155403,26.23,62.2775,0.057141826,101.325,2020-10-21 12:16:00,1484.0,6.630044,6.650975479155403,yes,0.23102563663352005,-0.0001827738641956218,None,[508.]
372,372,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 12:20,6.650540857675929,26.3575,61.8275,0.057141826,101.325,2020-10-21 12:20:00,1488.0,6.59655,6.650540857675929,yes,0.22630002165536967,-0.00018254794288414316,None,[508.]
373,373,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 12:24,6.650042478519654,26.14,62.0975,0.057141826,101.325,2020-10-21 12:24:00,1492.0,6.647672,6.650042478519654,yes,0.2306420238373885,-0.00018236301010872763,None,[508.]
374,374,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 12:28,6.649477347807417,26.185,61.97,0.057141826,101.325,2020-10-21 12:28:00,1496.0,6.635332,6.649477347807417,yes,0.2290709872762443,-0.00018221685953002622,None,[508.]
375,375,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 12:32,6.648842521238818,26.265,61.8475,0.057141826,101.325,2020-10-21 12:32:00,1500.0,6.628281,6.648842521238818,yes,0.22711604583209222,-0.0001821072534384465,None,[508.]
376,376,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 12:36,6.648135154078921,26.195,61.9425,0.057141826,101.325,2020-10-21 12:36:00,1504.0,6.633569,6.648135154078921,yes,0.22853729344082083,-0.0001820319331791979,None,[508.]
377,377,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 12:40,6.6473539315588175,26.2725,62.0425,0.057141826,101.325,2020-10-21 12:40:00,1508.0,6.638858,6.6473539315588175,yes,0.228032510538569,-0.00018198863127035474,None,[508.]
378,378,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 12:44,6.646498771212356,26.3325,61.88,0.057141826,101.325,2020-10-21 12:44:00,1512.0,6.633569,6.646498771212356,yes,0.22623605052958737,-0.00018197508245597116,None,[508.]
379,379,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 12:48,6.64557446495805,26.3225,62.4075,0.057141826,101.325,2020-10-21 12:48:00,1516.0,6.640621,6.64557446495805,yes,0.22956445068116563,-0.0001819890362200593,None,[508.]
380,380,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 12:52,6.64458879318805,26.3825,61.98,0.057141826,101.325,2020-10-21 12:52:00,1520.0,6.670589,6.64458879318805,yes,0.22622498898605295,-0.0001820282677381981,None,[508.]
381,381,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 12:56,6.643550586175762,26.355,62.3425,0.057141826,101.325,2020-10-21 12:56:00,1524.0,6.617704,6.643550586175762,yes,0.2288541107012441,-0.00018209058852791655,None,[508.]
382,382,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 13:00,6.6424697347141,26.4075,61.895,0.057141826,101.325,2020-10-21 13:00:00,1528.0,6.667063,6.6424697347141,yes,0.22556600627612347,-0.00018217385570300449,None,[508.]
383,383,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 13:04,6.641354960620706,26.38,61.9325,0.057141826,101.325,2020-10-21 13:04:00,1532.0,6.626518,6.641354960620706,yes,0.22628375153862845,-0.00018227597899048484,None,[508.]
384,384,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 13:08,6.6402124904664355,26.36,62.2275,0.057141826,101.325,2020-10-21 13:08:00,1536.0,6.622992,6.6402124904664355,yes,0.22847087077464454,-0.00018239492762443224,None,[508.]
385,385,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 13:12,6.639047807644451,26.27,62.2075,0.057141826,101.325,2020-10-21 13:12:00,1540.0,6.679403,6.639047807644451,yes,0.22974190528524344,-0.0001825287344012918,None,[508.]
386,386,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 13:16,6.637866803220545,26.1925,62.0725,0.057141826,101.325,2020-10-21 13:16:00,1544.0,6.649435,6.637866803220545,yes,0.2301655736644295,-0.00018267550006268214,None,[508.]
387,387,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 13:20,6.6366749389651325,26.2825,61.995,0.057141826,101.325,2020-10-21 13:20:00,1548.0,6.665301,6.6366749389651325,yes,0.22866882739434644,-0.00018283339635993064,None,[508.]
388,388,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 13:24,6.635477934611167,26.3175,61.945,0.057141826,101.325,2020-10-21 13:24:00,1552.0,6.661775,6.635477934611167,yes,0.2281027363795783,-0.00018300066765541704,None,[508.]
389,389,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 13:28,6.634281317153475,26.3475,61.79,0.057141826,101.325,2020-10-21 13:28:00,1556.0,6.68998,6.634281317153475,yes,0.2269899936592969,-0.00018317563252329282,None,[508.]
390,390,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 13:32,6.633089379070827,26.415,61.205,0.057141826,101.325,2020-10-21 13:32:00,1560.0,6.631807,6.633089379070827,yes,0.22289344337305297,-0.00018335668416979745,None,[508.]
391,391,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 13:36,6.631905008797322,26.34,61.6625,0.057141826,101.325,2020-10-21 13:36:00,1564.0,6.663538,6.631905008797322,yes,0.2267888840172523,-0.0001835422892201356,None,[508.]
392,392,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 13:40,6.630730321039126,26.2825,61.46,0.057141826,101.325,2020-10-21 13:40:00,1568.0,6.557767,6.630730321039126,yes,0.2266015482782745,-0.00018373098719594828,None,[508.]
393,393,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 13:44,6.629565722722864,26.265,61.87,0.057141826,101.325,2020-10-21 13:44:00,1572.0,6.628281,6.629565722722864,yes,0.2295139081910802,-0.00018392138914801335,None,[508.]
394,394,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 13:48,6.62841201852082,26.3475,62.0225,0.057141826,101.325,2020-10-21 13:48:00,1576.0,6.642384,6.62841201852082,yes,0.22954729949538774,-0.00018411217551033237,None,[508.]
395,395,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 13:52,6.627267688668668,26.235,62.0425,0.057141826,101.325,2020-10-21 13:52:00,1580.0,6.617704,6.627267688668668,yes,0.23144628166225126,-0.00018430209415065977,None,[508.]
396,396,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 13:56,6.626130474240384,26.36,62.0625,0.057141826,101.325,2020-10-21 13:56:00,1584.0,6.622992,6.626130474240384,yes,0.2300900489209764,-0.00018448995908635832,None,[508.]
397,397,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 14:00,6.624998758552866,26.3575,61.965,0.057141826,101.325,2020-10-21 14:00:00,1588.0,6.649435,6.624998758552866,yes,0.22976407119872294,-0.0001846746491068785,None,[508.]
398,398,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 14:04,6.623872271191454,26.4225,62.265,0.057141826,101.325,2020-10-21 14:04:00,1592.0,6.630044,6.623872271191454,yes,0.23092457275580253,-0.00018485510654076573,None,[508.]
399,399,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 14:08,6.622749658838891,26.38,62.0175,0.057141826,101.325,2020-10-21 14:08:00,1596.0,6.610652,6.622749658838891,yes,0.23021715275531454,-0.00018503033611298874,None,[508.]
400,400,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 14:12,6.6216296577832665,26.4125,62.115,0.057141826,101.325,2020-10-21 14:12:00,1600.0,6.668826,6.6216296577832665,yes,0.23057542420988583,-0.00018519940412100816,None,[508.]
401,401,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 14:16,6.620512357764929,26.43,62.1925,0.057141826,101.325,2020-10-21 14:16:00,1604.0,6.649435,6.620512357764929,yes,0.2310102434743558,-0.000185361437798902,None,[508.]
402,402,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 14:20,6.61939799495611,26.34,61.6825,0.057141826,101.325,2020-10-21 14:20:00,1608.0,6.633569,6.61939799495611,yes,0.22934682706031786,-0.0001855156248386088,None,[508.]
403,403,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 14:24,6.618286405258768,26.2775,61.975,0.057141826,101.325,2020-10-21 14:24:00,1612.0,6.593024,6.618286405258768,yes,0.23215235882666574,-0.00018566121283110438,None,[508.]
404,404,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 14:28,6.617178915029317,26.215,62.1,0.057141826,101.325,2020-10-21 14:28:00,1616.0,6.59655,6.617178915029317,yes,0.23395605267785544,-0.00018579750873294544,None,[508.]
405,405,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 14:32,6.616076222471543,26.2425,61.8725,0.057141826,101.325,2020-10-21 14:32:00,1620.0,6.605364,6.616076222471543,yes,0.23233833454273004,-0.00018592387820608842,None,[508.]
406,406,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 14:36,6.614978090338615,26.2525,61.6075,0.057141826,101.325,2020-10-21 14:36:00,1624.0,6.645909,6.614978090338615,yes,0.2307413246214755,-0.00018603974482316583,None,[508.]
407,407,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 14:40,6.613884795831657,26.2875,61.79,0.057141826,101.325,2020-10-21 14:40:00,1628.0,6.541902,6.613884795831657,yes,0.23149232293901684,-0.00018614458922788777,None,[508.]
408,408,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 14:44,6.612798043666159,26.2475,61.885,0.057141826,101.325,2020-10-21 14:44:00,1632.0,6.647672,6.612798043666159,yes,0.2327379944963991,-0.00018623794831118984,None,[508.]
409,409,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 14:48,6.611721530457351,26.285,61.94,0.057141826,101.325,2020-10-21 14:48:00,1636.0,6.582447,6.611721530457351,yes,0.2326574800422104,-0.00018631941423698925,None,[508.]
410,410,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 14:52,6.610659418791939,26.255,62.0775,0.057141826,101.325,2020-10-21 14:52:00,1640.0,6.554242,6.610659418791939,yes,0.23400439124246572,-0.00018638863303555462,None,[508.]
411,411,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 14:56,6.609615682130932,26.33,62.15,0.057141826,101.325,2020-10-21 14:56:00,1644.0,6.589498,6.609615682130932,yes,0.23348167403971648,-0.0001864453025932578,None,[508.]
412,412,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 15:00,6.608593831425858,26.4,62.2575,0.057141826,101.325,2020-10-21 15:00:00,1648.0,6.563056,6.608593831425858,yes,0.23323074080433137,-0.00018648916996684338,None,[508.]
413,413,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 15:04,6.607595426711696,26.45,62.0875,0.057141826,101.325,2020-10-21 15:04:00,1652.0,6.630044,6.607595426711696,yes,0.23153550560512703,-0.00018652002815259313,None,[508.]
414,414,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 15:08,6.606620639783718,26.3925,62.2675,0.057141826,101.325,2020-10-21 15:08:00,1656.0,6.575396,6.606620639783718,yes,0.23345715530093689,-0.0001865377123948805,None,[508.]
415,415,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 15:12,6.605668343157608,26.345,62.005,0.057141826,101.325,2020-10-21 15:12:00,1660.0,6.668826,6.605668343157608,yes,0.23250425571164188,-0.000186542096449981,None,[508.]
416,416,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 15:16,6.60473724644275,26.325,62.305,0.057141826,101.325,2020-10-21 15:16:00,1664.0,6.638858,6.60473724644275,yes,0.23462176166001192,-0.00018653308882517357,None,[508.]
417,417,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 15:20,6.6038251053385375,26.3175,62.125,0.057141826,101.325,2020-10-21 15:20:00,1668.0,6.594787,6.6038251053385375,yes,0.23358260273833362,-0.000186510629354041,None,[508.]
418,418,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 15:24,6.602930464882329,26.2975,62.155,0.057141826,101.325,2020-10-21 15:24:00,1672.0,6.607127,6.602930464882329,yes,0.23400044365290257,-0.00018647468590321119,None,[508.]
419,419,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 15:28,6.602053765237225,26.225,62.3475,0.057141826,101.325,2020-10-21 15:28:00,1676.0,6.587736,6.602053765237225,yes,0.23614920341591572,-0.00018642525157219547,None,[508.]
420,420,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 15:32,6.601196104427203,26.1525,62.07,0.057141826,101.325,2020-10-21 15:32:00,1680.0,6.575396,6.601196104427203,yes,0.23535429658881088,-0.0001863623417710034,None,[508.]
421,421,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 15:36,6.600356282567595,26.225,61.91,0.057141826,101.325,2020-10-21 15:36:00,1684.0,6.536613,6.600356282567595,yes,0.23326242652797066,-0.00018628599140440373,None,[508.]
422,422,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 15:40,6.5995334343516365,26.315,62.0525,0.057141826,101.325,2020-10-21 15:40:00,1688.0,6.543665,6.5995334343516365,yes,0.23277791706277465,-0.0001861962518553251,None,[508.]
423,423,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 15:44,6.598724652596762,26.2375,62.1,0.057141826,101.325,2020-10-21 15:44:00,1692.0,6.59655,6.598724652596762,yes,0.23401532659008617,-0.0001860931883475076,None,[508.]
424,424,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 15:48,6.597924248123064,26.2925,61.7275,0.057141826,101.325,2020-10-21 15:48:00,1696.0,6.578921,6.597924248123064,yes,0.23083750809551853,-0.00018597687742670618,None,[508.]
425,425,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 15:52,6.597126182396631,26.4425,62.0125,0.057141826,101.325,2020-10-21 15:52:00,1700.0,6.619467,6.597126182396631,yes,0.2303475260740813,-0.00018584740532193438,None,[508.]
426,426,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 15:56,6.596324800913631,26.3125,62.105,0.057141826,101.325,2020-10-21 15:56:00,1704.0,6.575396,6.596324800913631,yes,0.2325197539239417,-0.00018570486707145472,None,[508.]
427,427,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 16:00,6.595515757233426,26.31,62.415,0.057141826,101.325,2020-10-21 16:00:00,1708.0,6.614178,6.595515757233426,yes,0.23427603758114604,-0.00018554936677961422,None,[508.]
428,428,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 16:04,6.594698566985847,26.2725,62.375,0.057141826,101.325,2020-10-21 16:04:00,1712.0,6.594787,6.594698566985847,yes,0.23433592093451772,-0.00018538101848624685,None,[508.]
429,429,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 16:08,6.59387640401856,26.205,62.5025,0.057141826,101.325,2020-10-21 16:08:00,1716.0,6.582447,6.59387640401856,yes,0.23584692484049727,-0.00018519994762862248,None,[508.]
430,430,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 16:12,6.593052304495128,26.3225,62.285,0.057141826,101.325,2020-10-21 16:12:00,1720.0,6.615941,6.593052304495128,yes,0.23261247726164708,-0.00018500629210714358,None,[508.]
431,431,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 16:16,6.5922311526175825,26.4575,62.0475,0.057141826,101.325,2020-10-21 16:16:00,1724.0,6.540139,6.5922311526175825,yes,0.2290569122819664,-0.00018480020303262055,None,[508.]
432,432,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 16:20,6.591416470381279,26.3625,62.115,0.057141826,101.325,2020-10-21 16:20:00,1728.0,6.589498,6.591416470381279,yes,0.23048945244370836,-0.0001845818446982884,None,[508.]
433,433,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 16:24,6.590609639969594,26.3225,61.875,0.057141826,101.325,2020-10-21 16:24:00,1732.0,6.600075,6.590609639969594,yes,0.22929637717251256,-0.00018435139403161669,None,[508.]
434,434,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 16:28,6.589812253201173,26.2725,62.1275,0.057141826,101.325,2020-10-21 16:28:00,1736.0,6.619467,6.589812253201173,yes,0.23120714380942342,-0.0001841090395125889,None,[508.]
435,435,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 16:32,6.589025877967899,26.31,61.95,0.057141826,101.325,2020-10-21 16:32:00,1740.0,6.556004,6.589025877967899,yes,0.22929980468838596,-0.0001838549800036106,None,[508.]
436,436,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 16:36,6.588251839267711,26.36,61.9625,0.057141826,101.325,2020-10-21 16:36:00,1744.0,6.615941,6.588251839267711,yes,0.2283649785015029,-0.00018358942320796605,None,[508.]
437,437,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 16:40,6.587491903038004,26.2,62.1225,0.057141826,101.325,2020-10-21 16:40:00,1748.0,6.607127,6.587491903038004,yes,0.231170112051951,-0.00018331258402851526,None,[508.]
438,438,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 16:44,6.586745033933707,26.3275,61.715,0.057141826,101.325,2020-10-21 16:44:00,1752.0,6.601838,6.586745033933707,yes,0.22662755169917254,-0.00018302468256334452,None,[508.]
439,439,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 16:48,6.586008373396027,26.235,61.925,0.057141826,101.325,2020-10-21 16:48:00,1756.0,6.587736,6.586008373396027,yes,0.22875881413602067,-0.00018272594216731905,None,[508.]
440,440,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 16:52,6.585280989185268,26.37,62.025,0.057141826,101.325,2020-10-21 16:52:00,1760.0,6.619467,6.585280989185268,yes,0.22714468772398932,-0.00018241658771479756,None,[508.]
441,441,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 16:56,6.58456259709357,26.3625,62.0475,0.057141826,101.325,2020-10-21 16:56:00,1764.0,6.615941,6.58456259709357,yes,0.2269819885407387,-0.00018209684428861558,None,[508.]
442,442,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 17:00,6.583854437440591,26.4075,62.0475,0.057141826,101.325,2020-10-21 17:00:00,1768.0,6.630044,6.583854437440591,yes,0.22596650225519613,-0.00018176693585959897,None,[508.]
443,443,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 17:04,6.5831579741054345,26.34,62.14,0.057141826,101.325,2020-10-21 17:04:00,1772.0,6.580684,6.5831579741054345,yes,0.22700264607443485,-0.00018142708401031065,None,[508.]
444,444,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 17:08,6.582473801071694,26.2825,62.2925,0.057141826,101.325,2020-10-21 17:08:00,1776.0,6.578921,6.582473801071694,yes,0.22825954122847933,-0.00018107750633610813,None,[508.]
445,445,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 17:12,6.581800273307558,26.265,62.3125,0.057141826,101.325,2020-10-21 17:12:00,1780.0,6.615941,6.581800273307558,yes,0.22816480489011037,-0.00018071841480104712,None,[508.]
446,446,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 17:16,6.581136030793183,26.51,62.0325,0.057141826,101.325,2020-10-21 17:16:00,1784.0,6.603601,6.581136030793183,yes,0.22275804749320696,-0.00018035001406980887,None,[508.]
447,447,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 17:20,6.580479306386726,26.4475,62.1425,0.057141826,101.325,2020-10-21 17:20:00,1788.0,6.582447,6.580479306386726,yes,0.22376552262886365,-0.00017997250019971263,None,[508.]
448,448,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 17:24,6.579830260593131,26.495,61.92,0.057141826,101.325,2020-10-21 17:24:00,1792.0,6.614178,6.579830260593131,yes,0.2213559361836038,-0.00017958605947349142,None,[508.]
449,449,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 17:28,6.579189211714546,26.41,61.74,0.057141826,101.325,2020-10-21 17:28:00,1796.0,6.513696,6.579189211714546,yes,0.22094086506868746,-0.00017919086748334045,None,[508.]
450,450,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 17:32,6.578553304615969,26.3,62.225,0.057141826,101.325,2020-10-21 17:32:00,1800.0,6.54719,6.578553304615969,yes,0.22473592929870026,-0.00017878708806510392,None,[508.]
451,451,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 17:36,6.5779171318118514,26.26,61.7625,0.057141826,101.325,2020-10-21 17:36:00,1804.0,6.483728,6.5779171318118514,yes,0.22203259923101562,-0.00017837487255921485,None,[508.]
452,452,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 17:40,6.577274347672703,26.3,61.6875,0.057141826,101.325,2020-10-21 17:40:00,1808.0,6.566581,6.577274347672703,yes,0.22055097005586372,-0.0001779543596189684,None,[508.]
453,453,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 17:44,6.576618352852089,26.2675,61.44,0.057141826,101.325,2020-10-21 17:44:00,1812.0,6.536613,6.576618352852089,yes,0.21902981472587396,-0.00017752567608533563,None,[508.]
454,454,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 17:48,6.575942855842557,26.25,61.885,0.057141826,101.325,2020-10-21 17:48:00,1816.0,6.593024,6.575942855842557,yes,0.22127178887892182,-0.0001770889387811062,None,[508.]
455,455,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 17:52,6.575245383565994,26.36,61.7025,0.057141826,101.325,2020-10-21 17:52:00,1820.0,6.617704,6.575245383565994,yes,0.21823424927496932,-0.00017664425746331545,None,[508.]
456,456,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 17:56,6.574526692887195,26.3325,61.725,0.057141826,101.325,2020-10-21 17:56:00,1824.0,6.577159,6.574526692887195,yes,0.21815899225409424,-0.00017619173835978723,None,[508.]
457,457,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 18:00,6.5737883007441615,26.295,61.8875,0.057141826,101.325,2020-10-21 18:00:00,1828.0,6.529562,6.5737883007441615,yes,0.21900394106312113,-0.00017573148797119954,None,[508.]
458,458,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 18:04,6.573030956092592,26.3025,62.335,0.057141826,101.325,2020-10-21 18:04:00,1832.0,6.578921,6.573030956092592,yes,0.22091751870289653,-0.00017526361657242177,None,[508.]
459,459,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 18:08,6.572255424363962,26.4,62.1325,0.057141826,101.325,2020-10-21 18:08:00,1836.0,6.540139,6.572255424363962,yes,0.21787551106665362,-0.00017478824166208273,None,[508.]
460,460,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 18:12,6.57146236174942,26.3975,62.035,0.057141826,101.325,2020-10-21 18:12:00,1840.0,6.520748,6.57146236174942,yes,0.21674791628363407,-0.00017430549117138737,None,[508.]
461,461,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 18:16,6.570652518869598,26.3925,61.9825,0.057141826,101.325,2020-10-21 18:16:00,1844.0,6.536613,6.570652518869598,yes,0.2159041984585956,-0.00017381550668794707,None,[508.]
462,462,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 18:20,6.569827305276564,26.1775,62.4075,0.057141826,101.325,2020-10-21 18:20:00,1848.0,6.550716,6.569827305276564,yes,0.22051849662385392,-0.00017331844644766754,None,[508.]
463,463,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 18:24,6.56899000088607,26.3175,61.8925,0.057141826,101.325,2020-10-21 18:24:00,1852.0,6.548953,6.56899000088607,yes,0.2151093255975343,-0.00017281448828188105,None,[508.]
464,464,branch_vs_leaf_4,B22_LITU_BL_09,21/10/2020 18:28,6.568145627572002,26.425,61.8025,0.057141826,101.325,2020-10-21 18:28:00,1856.0,6.589498,6.568145627572002,yes,0.21260752536352365,-0.00017230383207080013,None,[508.]
